is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_average,grade_trend,days_since_submission,late_submissions,struggle_label,_academic_observed,_latent_p
0,281,0,0,1,0,1,0,0,0,84,4,81,111,3,2,0,1,0.003633387653752449
0,43,0,0,1,0,2,8,0,0,38,1,80,93,0,5,0,1,0.6021784323688061
0,488,0,63,0,0,4,34,0,0,48,1,59,96,5,1,0,1,0.023318193288063116
1,83,0,7,0,0,1,7,2,0,12,2,75,101,0,0,0,1,0.2074904038588927
1,50,0,46,1,0,0,7,1,1,41,2,84,106,0,0,1,1,0.041823482056894325
1,92,0,0,1,0,0,11,1,0,34,5,65,98,0,1,1,1,0.7688320255052626
1,12,0,0,0,0,0,3,1,0,0,0,50,77,8,1,1,1,0.9447880200171572
0,175,0,0,0,0,0,0,0,0,46,0,80,100,0,0,0,0,0.20808603094582262
0,107,0,0,0,0,0,0,0,0,39,0,80,100,0,0,0,0,0.006730444735444167
0,18,0,78,1,0,5,26,1,0,72,1,92,117,0,2,0,1,0.0005842802121464528
0,116,0,5,1,0,0,29,0,0,42,3,66,110,7,4,0,1,0.030322664569920395
0,203,1,110,1,0,1,0,0,0,93,0,80,100,0,0,0,0,0.006955447261009691
1,52,0,42,1,1,0,0,1,0,25,4,46,78,0,1,0,1,0.5779993513514703
0,512,0,58,1,0,1,0,0,0,70,0,80,100,0,0,0,0,0.030377669746165358
1,190,0,0,1,1,2,0,0,0,88,2,60,98,0,6,0,1,0.2755704372931779
1,18,0,21,0,0,0,17,2,0,9,0,80,100,0,0,0,0,0.5948245048454507
1,54,0,0,0,0,0,0,0,0,30,0,80,100,0,0,1,0,0.5675848288714848
1,368,0,224,1,0,1,0,0,0,92,0,51,96,21,1,0,1,0.5946202934387487
1,100,1,0,1,0,1,14,1,0,36,3,76,126,7,4,0,1,0.06484326190165493
1,116,0,31,0,0,0,26,4,0,19,4,61,96,0,1,1,1,0.42984605622562805
1,0,0,35,0,0,0,27,1,0,19,2,48,91,0,2,0,1,0.3550999120509175
0,124,1,119,0,0,0,24,1,0,32,0,80,100,0,0,0,0,0.5151658111974036
0,67,0,35,1,1,1,0,0,0,77,1,75,97,0,2,0,1,0.0064864932055138
0,37,0,18,1,1,2,9,4,0,35,0,80,100,0,0,0,0,0.3036591428263921
1,51,0,102,1,0,0,43,4,0,49,0,80,100,0,0,1,0,0.732669195407946
1,29,0,0,0,0,0,0,3,0,0,0,80,100,0,0,1,0,0.9361229534597861
1,135,0,0,0,0,0,0,0,0,12,4,59,91,0,1,0,1,0.08057173487667244
0,0,0,0,1,0,0,0,0,0,44,2,75,111,8,2,0,1,0.04764539189966352
0,0,1,51,1,0,1,42,2,0,48,3,46,76,2,1,0,1,0.14554484463458478
1,46,0,13,1,0,1,0,0,0,39,2,73,101,2,0,0,1,0.18552958846022408
0,214,0,0,0,0,0,0,0,0,85,5,60,93,4,1,0,1,0.14797842233983363
0,110,0,0,0,0,0,0,0,0,8,0,80,100,0,0,0,0,0.04301783365737062
0,447,0,70,0,0,3,34,6,0,34,3,61,97,0,0,0,1,0.014740036041492382
1,276,1,52,0,1,2,11,3,0,51,0,80,100,0,0,1,0,0.38845926857464663
0,250,0,0,0,0,1,0,0,0,27,0,80,100,0,0,0,0,0.045497237401565915
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0,0.9604324996164956
1,53,0,0,0,0,0,0,0,0,30,4,47,75,7,3,1,1,0.9302206530962471
1,110,0,0,1,0,0,0,0,0,58,0,80,100,0,0,0,0,0.6260912737590348
1,367,0,74,0,1,0,14,3,0,26,1,44,90,4,0,0,1,0.2287420944599573
0,123,0,0,1,0,3,0,0,0,85,1,80,109,0,1,0,1,0.0009901215451217989
0,104,1,103,1,1,3,17,2,0,71,2,52,83,5,4,0,1,0.08771588880882002
0,27,0,19,1,0,1,29,0,0,46,0,80,100,0,0,1,0,0.19165665702239068
1,116,0,0,1,0,0,0,0,0,54,0,80,100,0,0,0,0,0.04654351496524455
1,0,0,0,0,0,0,0,0,0,0,0,55,94,0,0,0,1,0.1555558464943084
1,109,0,0,0,0,0,0,0,0,47,8,61,95,0,1,0,1,0.20160798724645257
0,91,0,0,0,0,0,0,0,0,7,0,80,100,0,0,1,0,0.8090104278842525
0,132,0,48,1,1,1,15,2,1,72,9,74,102,0,6,0,1,0.046566087510535495
0,263,0,295,1,0,3,33,1,0,82,1,63,93,0,1,0,1,0.02302804444376813
1,370,0,0,0,1,1,26,1,0,25,5,61,90,2,4,1,1,0.5756655780434972
0,130,0,258,1,1,2,38,1,0,78,3,55,91,5,0,0,1,0.2807486325874156
1,289,1,310,1,0,0,42,0,1,84,2,41,74,0,1,1,1,0.74329872656513
0,0,0,0,1,0,0,0,0,0,27,1,83,127,0,0,0,1,0.0003721848798254551
0,137,0,133,1,0,5,24,2,1,86,0,80,100,0,0,0,0,0.21344908391987957
1,577,0,295,1,0,0,36,0,0,80,3,82,114,0,1,0,1,0.0015293970039465484
0,28,0,0,1,1,0,0,0,0,52,2,56,86,4,3,1,1,0.23570961730535164
1,85,0,81,0,0,1,63,2,0,52,0,80,100,0,0,0,0,0.7116065282203925
0,104,1,16,1,1,0,38,0,0,49,0,80,100,0,0,0,0,0.007444622408550231
1,266,0,0,1,0,0,0,0,0,40,0,80,100,0,0,0,0,0.16420328210569224
0,346,0,129,1,0,0,26,1,1,78,0,80,100,0,0,1,0,0.11132552417987195
0,46,0,124,0,1,3,29,1,1,64,6,44,78,0,2,1,1,0.4078831666369532
1,121,0,42,0,0,2,0,0,0,31,1,55,88,2,1,0,1,0.5224510590475694
1,9,0,15,1,0,0,8,1,1,42,4,61,102,15,0,1,1,0.32899734206056935
1,0,1,101,1,1,1,15,3,0,40,0,80,100,0,0,1,0,0.32289674959328374
1,209,0,265,1,0,0,0,0,0,75,5,68,104,0,3,0,1,0.1181841022498669
1,133,0,29,0,1,0,12,1,0,11,2,72,111,0,5,0,1,0.3272261908527332
1,72,1,5,0,1,0,26,2,0,19,5,50,88,10,1,0,1,0.7324286997924502
0,99,0,26,1,0,0,0,0,0,63,6,37,76,15,5,1,1,0.9713017940365387
0,201,0,19,0,0,1,2,3,1,18,2,84,110,0,1,0,1,0.017396702926492612
0,82,0,0,0,0,0,0,0,0,38,0,80,100,0,0,0,0,0.11765977153227702
0,23,0,125,1,1,0,26,7,0,44,0,80,100,0,0,0,0,0.10247618308805839
0,200,0,22,0,0,2,21,0,0,43,0,80,100,0,0,0,0,0.06797434559398381
0,218,1,31,0,0,4,42,2,0,47,0,80,100,0,0,1,0,0.3435524911499256
0,196,1,0,1,0,2,10,1,0,47,0,80,100,0,0,0,0,0.10050134693972075
1,96,1,128,0,0,0,25,0,0,49,0,36,79,5,6,1,1,0.9108305139452608
1,134,0,65,1,0,0,15,0,0,57,0,80,100,0,0,1,0,0.4804179326734355
0,348,0,0,1,0,3,0,0,0,95,3,71,116,0,2,0,1,0.021741664962446054
0,81,0,0,1,0,3,0,0,0,86,0,81,111,20,0,0,1,0.0029912011384325
1,410,0,0,1,0,0,0,0,0,71,2,36,74,9,3,1,1,0.517736313407793
0,306,0,0,0,1,0,0,0,0,22,3,83,120,3,2,0,1,0.00653157504279361
0,75,1,87,0,0,3,0,0,0,52,2,68,98,0,1,0,1,0.10686885946965961
1,0,0,47,1,0,2,10,1,0,50,2,80,99,0,4,0,1,0.3088750618381471
0,312,0,0,0,0,1,0,0,0,37,0,80,100,0,0,0,0,0.29328249887959207
0,119,0,49,1,0,1,11,3,1,49,0,80,100,0,0,1,0,0.2549579157411822
0,426,0,255,1,1,0,0,0,0,84,5,61,106,5,2,1,1,0.07390126524304827
0,94,1,12,1,1,4,0,0,0,66,5,41,75,0,8,1,1,0.846654694430301
1,109,0,83,1,0,0,0,0,0,46,2,64,99,1,0,0,1,0.07740815292552587
1,169,1,194,1,0,0,0,0,0,78,0,47,76,0,4,0,1,0.4307348013965411
0,98,0,0,1,1,5,0,0,0,79,9,39,77,10,1,1,1,0.39095224410113577
0,49,0,0,1,0,0,0,0,0,49,0,54,84,9,2,1,1,0.28543091888411287
0,30,0,77,0,0,1,22,4,0,37,4,36,88,9,2,1,1,0.930089063519062
1,0,0,0,0,0,0,18,4,1,7,0,60,92,3,1,0,1,0.1325330676806633
1,68,0,2,0,1,1,24,1,0,24,2,49,88,8,3,0,1,0.26790343125247557
1,0,0,16,0,0,0,0,0,0,8,0,80,100,0,0,0,0,0.28822042152738947
1,131,0,40,0,1,2,24,0,1,55,0,80,100,0,0,0,0,0.4676352426193469
0,178,1,14,1,1,2,0,0,0,51,2,59,95,0,2,0,1,0.03306497336725164
0,245,1,156,1,0,5,31,0,1,98,1,73,114,4,1,0,1,0.003147675819595032
1,13,0,86,0,0,1,11,1,0,39,0,80,100,0,0,0,0,0.5146975663044099
0,138,1,106,1,1,0,32,0,1,83,8,73,111,0,1,0,1,0.010527361640102526
1,54,0,24,0,1,0,0,0,0,37,0,80,100,0,0,1,0,0.2749560644129628
1,124,0,0,0,0,0,0,0,0,63,0,80,100,0,0,1,0,0.8428638525605368
0,148,0,17,0,0,1,0,3,0,20,0,80,97,6,1,0,1,0.020531590774910447
1,316,0,110,1,0,0,9,0,1,66,5,77,106,0,1,0,1,0.05376952189054469
0,545,1,93,1,0,6,15,0,0,69,0,80,100,0,0,0,0,0.028721669919382756
0,114,0,88,0,0,4,29,0,0,57,0,59,98,4,1,0,1,0.1505748757522075
0,170,0,167,0,0,0,18,3,1,46,6,75,105,0,0,0,1,0.04969926580444719
0,140,0,0,1,0,0,0,0,0,68,0,80,100,0,0,0,0,0.19348564601966722
0,183,0,412,0,0,0,0,0,0,47,5,45,88,6,0,1,1,0.7116449377982033
1,0,0,0,1,0,0,0,0,0,27,7,80,111,11,1,0,1,0.016653821045136782
1,0,0,9,1,0,0,0,0,0,29,2,74,106,10,2,0,1,0.18776717361536302
0,160,0,0,0,0,0,0,0,0,62,2,80,105,1,0,0,1,0.008679408644678654
1,217,0,64,1,1,0,14,0,1,61,0,80,100,0,0,0,0,0.4661331194467639
0,218,0,82,1,1,0,17,0,0,58,0,80,100,0,0,0,0,0.06321452700237262
0,15,1,9,0,1,0,19,2,0,12,4,80,98,0,2,0,1,0.03626672718187744
1,183,0,0,0,1,0,6,2,0,3,5,80,102,9,1,0,1,0.04723669803540649
0,52,0,6,0,0,1,13,5,1,9,0,80,100,0,0,1,0,0.8956064338617156
1,0,0,0,1,0,0,0,0,0,27,4,50,83,0,2,0,1,0.8387090987648601
1,195,0,102,0,0,1,19,0,0,34,3,54,100,0,2,0,1,0.4917941991114204
0,425,0,0,0,0,0,0,0,0,93,0,80,81,1,1,0,1,0.19609081936790693
1,106,0,0,0,0,0,0,0,0,43,1,73,109,3,1,0,1,0.01959131269080602
1,139,0,34,1,0,0,12,5,0,23,4,65,109,0,1,0,1,0.36769305746908215
0,207,0,0,1,0,1,0,0,0,89,0,80,100,0,0,0,0,0.003674003863986105
1,25,1,16,0,0,2,14,2,0,14,0,80,100,0,0,1,0,0.7867891068131618
1,74,0,60,1,0,3,18,1,0,53,2,61,98,0,0,0,1,0.082951455395622
0,365,0,0,0,0,1,0,0,0,35,0,80,100,0,0,0,0,0.031148120926278784
0,516,1,239,1,0,1,28,1,0,81,1,80,74,5,1,0,1,0.06695597260487629
0,0,0,0,0,0,1,0,0,0,7,8,80,113,4,0,0,1,0.04762963962057511
1,0,0,24,0,0,0,0,0,0,8,0,80,100,0,0,1,0,0.6204922495293596
1,3,0,52,0,0,0,0,0,0,13,0,80,100,0,0,1,0,0.9317931522432394
0,0,0,120,0,0,0,32,2,0,39,6,38,85,0,5,1,1,0.7729835919698134
1,26,0,0,0,0,0,0,0,0,10,0,80,100,0,0,1,0,0.39127548914967186
0,137,0,0,0,0,0,0,0,0,51,0,80,100,0,0,0,0,0.046746994813504326
1,74,0,42,1,0,0,14,2,0,35,0,80,100,0,0,0,0,0.3059387723211997
0,119,0,293,0,1,0,0,0,0,45,3,61,109,0,0,0,1,0.059395660212689265
0,34,0,129,0,0,1,23,2,1,41,7,84,120,0,0,0,1,0.027801517015928087
1,72,1,123,1,0,0,0,0,0,67,0,80,100,0,0,0,0,0.25100316887909524
0,98,0,29,0,0,0,26,4,1,26,0,80,100,0,0,0,0,0.14564841764664035
1,26,0,6,0,0,1,9,5,0,0,6,80,88,0,5,1,1,0.8696437792342798
0,0,1,71,1,1,2,17,0,1,78,0,80,100,0,0,0,0,0.17893763664868229
1,0,0,27,0,0,0,0,4,0,0,1,58,99,0,0,1,1,0.8332914737460757
0,90,1,0,1,0,1,22,2,0,37,1,63,87,0,3,0,1,0.3695707347905069
1,20,1,4,0,0,2,5,0,0,14,0,57,91,0,6,0,1,0.31657747672944636
1,45,0,0,0,0,0,0,0,0,5,2,66,94,2,3,1,1,0.5403129735812245
1,265,0,32,1,1,1,22,1,0,46,0,52,92,0,1,0,1,0.05566196921586539
0,14,1,24,1,0,0,13,1,0,32,5,46,83,13,1,1,1,0.8574206532359496
1,150,0,0,0,0,0,0,0,0,58,0,76,112,0,2,0,1,0.13707819886816297
1,35,0,0,0,1,3,0,0,0,25,6,57,96,0,1,1,1,0.17661784951595522
0,186,0,0,1,0,2,30,0,0,54,0,80,100,0,0,1,0,0.043929924736718355
0,59,0,97,0,0,0,0,0,0,49,0,80,100,0,0,1,0,0.011017513279707621
0,348,0,201,1,0,0,16,1,1,78,0,80,100,0,0,0,0,0.054125020162407
1,0,0,39,0,0,0,0,0,0,12,0,41,79,7,3,1,1,0.9615581043786038
0,75,1,7,1,0,1,15,0,0,43,1,61,99,0,1,0,1,0.05215011594506777
0,240,0,17,1,1,6,33,1,0,60,0,80,100,0,0,0,0,0.02985411299931244
0,87,0,59,1,0,0,8,3,0,33,0,80,100,0,0,0,0,0.3768790835090783
1,0,1,0,0,0,0,11,1,0,2,2,57,95,8,1,1,1,0.6223081745204773
0,172,0,136,1,1,1,0,0,0,89,1,80,126,1,2,0,1,0.0007104098362762662
1,0,0,0,0,1,0,0,0,0,0,2,62,89,0,2,1,1,0.7045471629919224
0,28,0,0,0,0,0,0,0,0,25,1,83,110,0,1,0,1,0.0008610081769242463
1,158,0,424,0,1,0,42,3,0,41,6,54,83,0,3,0,1,0.7047419352252184
0,192,0,0,1,0,3,0,0,0,100,2,81,121,2,2,0,1,0.0023144404327842204
1,0,0,0,0,0,0,13,2,0,1,0,80,100,0,0,1,0,0.952897373442505
0,230,1,147,0,0,2,0,0,0,73,0,80,100,0,0,0,0,0.00552349646384496
1,0,0,282,0,0,0,39,2,0,39,6,80,70,12,3,1,1,0.9970563550876247
1,145,0,0,0,0,0,0,0,0,9,0,80,100,0,0,0,0,0.19463699285553399
1,81,0,14,0,0,0,0,0,0,16,4,80,93,1,3,0,1,0.08623542123342559
0,206,0,74,1,0,2,0,0,0,95,3,74,100,4,2,0,1,0.03217472741728008
0,82,0,0,0,0,0,0,0,0,19,2,75,99,0,2,0,1,0.23403459262906445
0,159,0,103,0,1,0,26,1,0,30,0,80,102,1,3,0,1,0.004471467479638843
0,297,0,84,0,1,2,0,1,0,36,2,72,108,0,1,0,1,0.11837938613960816
1,244,0,0,0,0,1,0,0,0,32,3,87,118,2,0,0,1,0.0012305565771274522
0,190,0,0,0,0,0,0,0,0,28,0,80,100,0,0,1,0,0.7601778322499665
0,142,0,148,1,0,0,0,0,0,76,0,80,106,3,0,0,1,0.0009856312470402245
0,304,0,248,0,0,0,53,2,1,61,0,80,100,0,0,0,0,0.060677692145514925
0,308,1,373,1,0,2,32,1,0,81,1,44,84,9,3,1,1,0.39189398249923973
1,47,0,0,0,0,0,0,0,0,22,0,55,92,13,1,0,1,0.3144884416427082
1,0,0,4,0,0,2,15,4,1,17,0,80,100,0,0,1,0,0.44520242112761504
1,100,0,117,0,0,0,39,9,1,48,3,49,78,1,6,1,1,0.9060661947435532
1,0,0,14,0,0,0,0,0,0,3,0,80,100,0,0,0,0,0.8924305362887792
0,44,0,0,1,0,2,0,0,0,77,0,45,81,0,1,0,1,0.4953389360721775
1,149,0,94,0,0,1,17,2,0,31,11,68,94,0,0,0,1,0.49999564550543363
0,310,0,0,1,0,1,0,0,0,89,6,80,76,0,3,1,1,0.9600396199802819
1,58,0,0,0,1,1,0,0,0,17,0,80,100,0,0,1,0,0.6279007343790882
1,32,0,23,0,0,1,4,5,0,4,0,81,110,10,0,0,1,0.08622163204832228
0,87,0,0,1,0,0,0,0,0,57,0,80,100,0,0,0,0,0.033140774049391405
1,209,0,0,1,0,0,0,0,0,58,2,78,95,0,1,0,1,0.003943061754909383
0,78,0,0,1,0,0,14,1,0,27,0,80,100,0,0,1,0,0.32632732791698943
0,113,0,0,1,0,1,0,0,0,72,4,86,122,7,0,0,1,0.0007755301512063018
0,65,0,0,1,0,4,0,0,0,73,2,42,76,7,3,1,1,0.6268999316621623
1,17,0,31,0,0,0,0,2,0,0,2,88,115,2,1,0,1,0.0446273614468656
0,341,0,206,1,0,2,20,0,1,93,0,80,100,0,0,0,0,0.04021159291747409
1,63,1,45,1,0,3,16,3,0,41,1,82,107,0,2,0,1,0.0013725473419529805
1,175,0,0,1,0,4,0,0,0,86,2,50,81,3,1,0,1,0.09138420980771768
1,0,1,52,0,1,0,25,2,0,37,4,83,109,6,0,0,1,0.011106121427020553
0,148,0,32,1,0,1,13,0,0,42,2,58,88,0,1,0,1,0.37755169114959564
0,347,1,236,0,1,1,0,0,0,61,1,80,103,4,4,0,1,0.1577628913788528
1,132,0,53,1,1,0,27,0,0,48,2,35,78,17,0,1,1,0.9653025027378278
1,22,0,18,1,0,0,27,2,0,33,0,80,100,0,0,0,0,0.09873150276686836
0,63,0,43,1,1,3,16,9,0,49,1,37,80,0,7,1,1,0.9734215568072744
1,33,0,5,0,1,0,11,2,0,1,4,58,84,0,6,1,1,0.6869076117820737
0,262,0,183,0,0,1,30,4,0,53,0,80,100,0,0,1,0,0.2905090010893851
0,100,0,148,1,0,4,28,2,1,83,4,50,94,7,0,0,1,0.14411933264881646
1,136,1,84,1,0,1,0,0,0,93,3,66,99,11,2,0,1,0.04108002222829622
1,13,0,0,0,0,2,0,0,0,23,0,80,100,0,0,1,0,0.595124980100382
0,0,1,92,1,0,1,29,1,0,53,2,49,80,15,0,0,1,0.28311426209274454
0,452,0,203,1,0,2,26,0,1,98,4,63,96,4,3,0,1,0.04208585490799794
1,367,0,69,1,0,2,15,5,0,48,0,66,94,7,3,0,1,0.014269891724223218
1,100,0,237,0,0,1,0,0,0,51,1,42,73,0,1,1,1,0.5939047453311668
1,50,0,55,1,0,0,0,0,0,54,1,65,101,2,3,0,1,0.21656023227585797
1,101,0,24,0,0,0,0,2,0,7,0,80,100,0,0,1,0,0.9626621749914308
1,30,0,111,1,0,2,17,2,0,65,4,80,79,10,2,1,1,0.6633260445398308
0,62,0,60,0,0,2,18,3,0,32,1,80,92,0,0,0,1,0.19375582223505297
1,206,0,0,0,1,0,0,0,0,16,2,80,95,5,0,0,1,0.3309231417363486
0,190,1,47,0,0,2,30,2,1,44,0,59,98,0,2,0,1,0.1862675811243402
0,101,1,100,0,1,0,15,1,0,38,2,80,97,11,0,0,1,0.6445347312994018
1,368,1,138,1,1,4,25,1,0,82,4,79,119,0,3,0,1,0.0022577519777390344
1,82,1,73,0,0,0,4,1,0,15,0,45,85,7,1,0,1,0.7989677966500566
1,175,0,56,1,1,1,3,2,0,36,1,80,103,1,0,1,1,0.12138806734627255
0,280,0,254,1,0,1,28,1,0,75,4,90,127,2,0,0,1,0.0014110923695386652
0,207,0,28,1,0,2,33,1,0,69,2,58,85,0,0,0,1,0.037391933012905
1,123,0,0,0,0,0,0,0,0,39,0,85,111,6,9,0,1,0.015462230963079207
0,32,1,37,1,0,4,27,0,1,71,5,53,83,0,1,0,1,0.20861401463949844
1,95,0,0,1,1,0,0,0,0,68,1,83,103,1,0,0,1,0.012625909235902308
0,90,0,47,0,0,2,29,1,1,60,0,80,100,0,0,0,0,0.0011133152907002763
0,153,0,135,1,0,1,23,0,1,81,1,74,118,2,1,0,1,0.002952244534710543
1,189,0,99,1,0,0,10,3,1,45,0,90,116,0,0,0,1,0.0003398635693082345
1,275,0,79,0,1,0,29,0,0,41,0,80,100,0,0,1,0,0.09511997240418145
0,0,0,9,0,0,2,21,0,0,25,0,80,100,0,0,0,0,0.06461249319885765
1,70,0,0,0,0,1,7,2,0,7,6,84,122,3,1,0,1,0.07659954759295212
0,396,0,0,0,0,0,0,0,0,26,1,43,81,17,2,1,1,0.9172554000622963
1,137,0,105,0,0,1,46,2,0,49,0,80,100,0,0,1,0,0.26784863166600853
0,24,0,28,1,0,0,0,0,0,50,1,85,105,0,1,0,1,0.06279062089272267
1,0,0,19,0,1,0,6,0,0,10,0,53,86,4,2,1,1,0.8036252957350515
0,206,0,0,1,0,1,0,0,0,74,2,89,117,0,3,0,1,0.0013408448803905934
1,156,0,102,1,0,0,1,1,1,55,3,76,116,0,0,0,1,0.012144532116961185
1,329,0,151,1,1,1,0,0,0,80,0,80,107,5,2,0,1,0.014988320056523655
0,118,0,0,0,0,0,0,0,0,42,0,80,100,0,0,0,0,0.005684636427055026
0,87,0,0,0,0,4,0,0,0,42,0,80,100,0,0,0,0,0.07052442100268805
1,0,0,8,0,1,0,16,2,1,16,3,80,108,1,0,0,1,0.03887586704748159
1,59,1,3,0,0,4,31,0,0,34,8,56,96,12,5,0,1,0.15372211105496103
1,111,0,11,1,0,0,0,3,0,27,2,64,100,0,1,0,1,0.04113968333327599
0,85,1,0,1,0,0,18,1,0,29,0,80,100,0,0,0,0,0.017955829212505152
0,149,0,0,0,0,0,9,4,0,0,0,80,100,0,0,0,0,0.47922149892001814
1,248,1,17,0,0,1,11,2,0,14,1,50,88,4,4,0,1,0.1670350440992226
0,472,0,345,1,0,1,0,0,0,92,0,80,100,0,0,0,0,0.05098775556333791
1,122,0,0,0,0,0,0,0,0,24,2,80,93,0,4,0,1,0.5229162752732277
1,135,0,63,1,0,0,0,0,0,59,3,80,90,7,0,0,1,0.12482482594797879
0,87,1,29,1,0,1,26,1,0,46,6,46,79,7,3,1,1,0.5032709170346394
0,206,0,84,1,1,2,0,0,0,80,0,80,100,0,0,0,0,0.039892307153723064
0,224,0,220,0,0,1,0,0,0,56,2,68,103,1,1,1,1,0.019548615659357133
1,203,1,120,0,0,2,20,2,0,37,1,63,96,0,2,0,1,0.026466367538965512
1,156,0,0,0,0,0,0,0,0,30,0,80,100,0,0,0,0,0.22338410612901333
1,0,0,40,0,0,1,14,0,0,35,0,80,100,0,0,0,0,0.5023002037865407
1,175,0,37,0,0,0,4,7,0,12,3,36,75,0,2,1,1,0.9980948924179786
0,157,0,12,1,1,2,0,0,0,61,0,98,121,0,0,0,1,0.00041638049601947343
0,154,0,0,1,0,1,0,0,0,84,0,80,100,0,0,0,0,0.016522893344114182
0,140,0,0,0,0,0,25,0,0,17,0,76,98,0,1,0,1,0.061428392465297584
0,148,0,28,0,0,0,13,1,0,12,8,39,81,0,4,1,1,0.963533220225906
1,0,0,23,0,0,0,12,0,0,10,2,60,97,5,0,0,1,0.38813243243358236
1,10,0,50,0,0,0,5,4,1,16,0,80,100,0,0,0,1,0.04151861509309355
1,235,1,57,0,0,0,8,3,0,27,0,80,100,0,0,1,0,0.6253470215378748
1,43,0,0,0,1,1,0,0,0,14,4,80,77,0,1,1,1,0.7968424555188093
1,0,0,12,1,0,0,9,4,0,17,0,80,100,0,0,1,0,0.9122878570500782
1,163,0,0,0,0,0,0,0,0,31,0,80,100,0,0,1,0,0.1283346306740715
1,259,1,98,1,0,0,25,3,0,45,1,53,87,0,0,0,1,0.2674379579161242
1,162,0,97,0,1,0,19,0,0,33,0,80,100,0,0,0,0,0.1908153215586073
1,258,0,177,1,0,1,0,0,0,83,0,80,100,0,0,0,0,0.13788928302645562
0,439,0,15,1,0,0,0,0,0,48,2,37,84,0,5,1,1,0.12210062006689847
0,120,0,33,0,0,0,0,0,0,21,4,69,109,0,2,0,1,0.16823569858277912
1,0,0,10,1,0,0,0,0,0,34,4,64,85,2,2,1,1,0.16255266913174027
1,0,0,6,0,1,0,0,4,0,0,1,33,65,0,1,1,1,0.9775974937908953
1,18,0,0,1,1,0,0,0,0,46,0,80,100,0,0,0,0,0.36006123184397715
0,91,0,19,0,0,2,0,0,0,31,5,50,83,10,0,0,1,0.05220518671695453
0,0,1,6,1,0,0,0,0,0,32,1,81,106,15,1,0,1,0.005879145665196421
1,191,0,0,0,0,0,14,1,0,19,1,85,114,9,0,0,1,0.02037929281931993
0,437,0,0,0,0,4,0,0,0,51,2,80,74,7,7,1,1,0.10348687876989188
1,148,0,0,0,0,0,0,0,0,34,2,49,88,3,5,0,1,0.8697209969255187
0,238,0,0,0,0,0,0,0,0,71,0,80,100,0,0,0,0,0.01863139213101306
0,70,1,10,1,1,2,26,0,0,46,0,80,100,0,0,0,0,0.0016899441950943312
0,57,1,40,0,0,0,27,1,1,57,1,80,104,0,5,0,1,0.0037581293313489425
0,314,0,43,1,0,0,16,3,1,48,0,80,100,0,0,0,0,0.4110824730567207
0,33,0,0,1,1,0,0,0,0,47,3,63,101,10,4,0,1,0.46646007567231046
1,0,0,0,1,0,1,0,0,0,56,3,35,74,0,5,1,1,0.9959740116877458
0,124,0,138,1,0,0,33,1,1,79,2,47,67,11,2,1,1,0.6578664878169783
1,29,0,57,1,0,2,17,1,1,74,0,80,100,0,0,0,0,0.05836374285006216
1,183,1,0,1,0,0,6,0,0,38,1,90,126,0,0,0,1,0.0017453210413560312
0,166,0,0,0,1,1,23,1,0,18,3,78,110,5,1,0,1,0.05647465636880027
1,118,0,0,0,1,1,0,0,0,22,1,100,128,2,0,0,1,0.0011668985936197568
1,120,0,0,0,0,0,0,0,0,10,2,46,85,6,2,1,1,0.9172874853992833
1,173,0,9,0,0,0,0,7,0,0,2,53,91,0,6,1,1,0.7715010906938191
0,50,0,0,0,0,0,0,0,0,13,0,80,100,0,0,0,0,0.014710508065873866
0,85,0,0,1,1,1,35,1,1,54,2,80,81,0,1,0,1,0.6782703186947676
0,66,0,15,0,0,0,0,0,0,23,7,80,85,0,1,1,1,0.16803068938233254
0,79,0,0,0,0,2,0,0,0,27,0,80,100,0,0,0,0,0.1508452889035145
1,22,0,0,0,0,0,0,0,0,5,1,80,99,0,2,0,1,0.36087625307185467
1,0,0,0,0,0,0,0,0,0,0,0,50,83,0,2,1,1,0.9330371784124601
1,95,1,50,1,1,1,33,2,0,47,3,81,103,5,1,0,1,0.021891816773762566
1,170,0,63,0,0,0,11,1,0,17,1,70,105,0,0,0,1,0.06489985436880356
0,102,0,24,0,0,0,19,0,0,20,0,80,100,0,0,0,0,0.40485702748540514
0,103,0,34,0,0,1,18,0,1,37,0,80,100,0,0,1,0,0.6123942441269915
1,0,0,0,0,0,2,1,3,0,2,4,56,90,2,5,1,1,0.7750396233013315
0,83,0,0,0,0,1,0,0,0,14,4,65,106,1,1,0,1,0.014973243976482488
0,242,0,167,1,0,0,22,0,1,83,4,64,107,0,1,0,1,0.08697824853906497
0,134,0,25,0,0,0,22,5,0,4,1,76,101,1,4,0,1,0.12375748204542558
0,386,0,0,1,0,1,0,0,0,89,2,67,111,0,0,1,1,0.010812162237797676
1,0,0,9,0,0,1,13,1,0,10,10,80,83,2,1,1,1,0.9414798009980017
0,121,0,45,0,0,2,0,0,0,58,1,76,111,0,0,0,1,0.001156012444780349
0,49,1,10,1,1,5,15,0,0,49,0,64,100,0,2,0,1,0.029601531989976185
1,165,0,98,1,1,0,64,0,0,78,0,42,78,0,2,1,1,0.2648098750001051
0,255,0,0,0,0,0,0,0,0,82,4,80,85,0,6,0,1,0.30562609120301965
